,0
129679,turismo
129680,y
129681,colonias
129682,con
129683,miseria
129684,sin
129685,servicios
129686,públicos
129687,la
129688,segundo
129689,dijo
129690,que
129691,se
129692,garantice
129693,la
129694,paz
129695,y
129696,la
129697,tranquilidad
129698,en
129699,los
129700,centros
129701,turísticos
129702,se
129703,cuidarán
129704,las
129705,fuentes
129706,de
129707,trabajo
129708,habrá
129709,un
129710,plan
129711,especial
129712,para
129713,disminuir
129714,el
129715,inseguridad
129716,y
129717,violencia
129718,el
129719,tercero
129720,comentó
129721,que
129722,para
129723,tener
129724,turismo
129725,hay
129726,que
129727,cuidar
129728,el
129729,medio
129730,ambiente
129731,se
129732,revisarán
129733,los
129734,proyectos
129735,mineros
129736,dijo
129737,que
129738,estará
129739,muy
129740,pendiente
129741,de
129742,lo
129743,que
129744,hagan
129745,los
129746,gobiernos
129747,federal
129748,estatal
129749,y
129750,municipal
129751,será
129752,respetuoso
129753,de
129754,la
129755,soberanía
129756,de
129757,los
129758,estados
129759,y
129760,de
129761,la
129762,independencia
129763,de
129764,los
129765,municipios
129766,pero
129767,va
129768,a
129769,denunciar
129770,los
129771,actos
129772,de
129773,corrupción
129774,y
129775,lo
129776,abusos
129777,que
129778,se
129779,den
129780,en
129781,el
129782,país
129783,en
129784,el
129785,cierre
129786,de
129787,campaña
129788,de
129789,tepic
129790,nayarit
129791,andrés
129792,manuel
129793,lópez
129794,obrador
129795,expuso
129796,que
129797,hace
129798,unos
129799,días
129800,firmaron
129801,un
129802,albazo
129803,para
129804,privatizar
129805,el
129806,agua
129807,pero
129808,aseguró
129809,que
129810,ese
129811,decreto
129812,va
129813,para
129814,atrás
129815,en
129816,nayarit
129817,lópez
129818,obrador
129819,indicó
129820,que
129821,va
129822,a
129823,triunfar
129824,y
129825,llevar
129826,a
129827,cabo
129828,la
129829,transformación
129830,del
129831,país
129832,nayarit
129833,saldrá
129834,adelante
129835,saldrá
129836,de
129837,la
129838,marginación
129839,y
129840,la
129841,pobreza
129842,adelantó
129843,que
129844,regresará
129845,a
129846,nayarit
129847,como
129848,presidente
129849,electo
129850,para
129851,traer
129852,el
129853,plan
129854,de
129855,desarrollo
129856,integral
129857,de
129858,la
129859,entidad
129860,y
129861,comentó
129862,que
129863,los
129864,miembros
129865,del
129866,gabinete
129867,se
129868,preparan
129869,para
129870,hacer
129871,proyectos
129872,habrá
129873,brigadas
129874,para
129875,acudir
129876,a
129877,las
129878,comunidades
129879,consultar
129880,sus
129881,necesidades
129882,y
129883,demandas
129884,del
129885,pueblo
129886,y
129887,de
129888,ahí
129889,surgirán
129890,los
129891,programas
129892,integrales
129893,en
129894,las
129895,distintas
129896,regiones
129897,de
129898,nayarit
129899,y
129900,méxico
129901,señaló
129902,que
129903,habrá
129904,atención
129905,especial
129906,a
129907,las
129908,comunidades
129909,indígenas
129910,de
129911,las
129912,distintas
129913,culturas
129914,que
129915,hay
129916,en
129917,sierra
129918,nayarita
129919,y
129920,anunció
129921,que
129922,iniciará
129923,en
129924,nayarit
129925,su
129926,recorrido
129927,como
129928,presidente
129929,electo
129930,porque
129931,es
129932,el
129933,estado
129934,con
129935,más
129936,pobreza
129937,y
129938,marginación
129939,pidió
129940,que
129941,voten
129942,parejo
129943,por
129944,las
129945,candidatas
129946,y
129947,los
129948,candidatos
129949,de
129950,la
129951,coalición
129952,juntos
129953,haremos
129954,historia
129955,nada
129956,de
129957,voto
129958,diferenciado
129959,y
129960,dijo
129961,que
129962,lleva
129963,puntos
129964,de
129965,ventaja
129966,este
129967,arroz
129968,ya
129969,se
129970,coció
129971,para
129972,mañana
129973,andrés
129974,manuel
129975,lópez
129976,obrador
129977,visitará
129978,en
129979,los
129980,reyes
129981,acaquilpan
129982,y
129983,coacalco
129984,estado
129985,de
129986,méxico
129987,así
129988,como
129989,pachuca
129990,hidalgo
129991,boletín
129992,campaña
129993,___________________________________________
129994,__________________________________________________
129995,____________________________________________________
129996,los
129997,reyes
129998,acaquilpan
129999,estado
130000,de
130001,méxico
130002,de
130003,junio
130004,de
130005,andrés
130006,manuel
130007,lópez
130008,obrador
130009,celebró
130010,sinceramente
130011,que
130012,el
130013,presidente
130014,de
130015,estados
130016,unidos
130017,donald
130018,trump
130019,haya
130020,rectificado
130021,y
130022,prepare
130023,una
130024,orden
130025,para
130026,evitar
130027,la
130028,separación
130029,de
130030,niños
130031,de
130032,padres
130033,migrantes
130034,detenidos
130035,porque
130036,es
130037,de
130038,sabios
130039,cambiar
130040,de
130041,opinión
130042,y
130043,más
130044,cuando
130045,se
130046,trata
130047,de
130048,un
130049,asunto
130050,humanitario
130051,el
130052,candidato
130053,por
130054,la
130055,coalición
130056,juntos
130057,haremos
130058,historia
130059,por
130060,la
130061,presidencia
130062,de
130063,méxico
130064,expresó
130065,que
130066,bien
130067,que
130068,rectificó
130069,trump
130070,porque
130071,esa
130072,era
130073,una
130074,medida
130075,racista
130076,inhumana
130077,en
130078,entrevista
130079,que
130080,concedió
130081,a
130082,los
130083,representantes
130084,de
130085,los
130086,medios
130087,de
130088,comunicación
130089,manifestó
130090,que
130091,se
130092,reunirá
130093,con
130094,el
130095,presidente
130096,estadounidense
130097,si
130098,se
130099,presentan
130100,las
130101,condiciones
130102,y
130103,si
130104,se
130105,garantiza
130106,una
130107,relación
130108,de
130109,respeto
130110,mutuo
130111,dio
130112,a
130113,conocer
130114,que
130115,hoy
130116,en
130117,la
130118,mañana
130119,se
130120,reunió
130121,con
130122,el
130123,ingeniero
130124,cuauhtémoc
130125,cárdenas
130126,solórzano
130127,y
130128,le
130129,fue
130130,muy
130131,bien
130132,platicaron
130133,de
130134,temas
130135,y
130136,dijo
130137,que
130138,lo
130139,respeta
130140,mucho
130141,a
130142,la
130143,pregunta
130144,de
130145,los
130146,reporteros
130147,cómo
130148,reconciliar
130149,a
130150,méxico
130151,lópez
130152,obrador
130153,respondió
130154,que
130155,llamará
130156,a
130157,todos
130158,los
130159,mexicanos
130160,a
130161,la
130162,unidad
130163,lo
130164,hace
130165,desde
130166,ahora
130167,pero
130168,de
130169,manera
130170,muy
130171,precisa
130172,y
130173,anunció
130174,que
130175,lo
130176,hará
130177,en
130178,la
130179,noche
130180,del
130181,día
130182,primero
130183,de
130184,julio
130185,va
130186,a
130187,llamar
130188,la
130189,reconciliación
130190,porque
130191,se
130192,necesita
130193,la
130194,unidad
130195,para
130196,enfrentar
130197,los
130198,graves
130199,y
130200,grandes
130201,problemas
130202,nacionales
130203,a
130204,la
130205,pregunta
130206,de
130207,los
130208,reporteros
130209,sobre
130210,que
130211,alfonso
130212,navarrete
130213,prida
130214,dice
130215,que
130216,pondrá
130217,seguridad
130218,a
130219,los
130220,candidatos
130221,aunque
130222,no
130223,quieran
130224,si
130225,hay
130226,contacto
130227,con
130228,su
130229,campaña
130230,va
130231,a
130232,aceptar
130233,el
130234,candidato
130235,presidencial
130236,expresó
130237,que
130238,no
130239,pero
130240,ya
130241,se
130242,dio
130243,cuenta
130244,que
130245,sí
130246,están
130247,más
130248,vigilantes
130249,ejemplificó
130250,porque
130251,ayer
130252,que
130253,fueron
130254,a
130255,nayarit
130256,habían
130257,más
130258,patrullas
130259,de
130260,la
130261,policía
130262,federal
130263,ya
130264,me
130265,andan
130266,acompañando
130267,comentó
130268,que
130269,estará
130270,al
130271,pendiente
130272,de
130273,la
130274,elección
130275,y
130276,pidió
130277,a
130278,todos
130279,los
130280,simpatizantes
130281,militantes
130282,de
130283,los
130284,partidos
130285,de
130286,la
130287,coalición
130288,juntos
130289,haremos
130290,historia
130291,que
130292,el
130293,día
130294,primero
130295,de
130296,julio
130297,salgan
130298,a
130299,votar
130300,y
130301,al
130302,cierre
130303,de
130304,las
130305,casillas
130306,hay
130307,que
130308,estar
130309,lo
130310,más
130311,cerca
130312,posible
130313,para
130314,recoger
130315,el
130316,acta
130317,y
130318,no
130319,separarse
130320,hasta
130321,que
130322,se
130323,termine
130324,el
130325,conteo
130326,de
130327,todos
130328,los
130329,votos
130330,porque
130331,puede
130332,darse
130333,la
130334,noticia
130335,de
130336,que
130337,ganamos
130338,la
130339,presidencia
130340,y
130341,por
130342,la
130343,alegría
130344,dejen
130345,las
130346,casillas
130347,los
130348,representantes
130349,y
130350,los
130351,cómputos
130352,de
130353,las
130354,otras
130355,elecciones
130356,ya
130357,no
130358,se
130359,realicen
130360,con
130361,la
130362,vigilancia
130363,de
130364,nosotros
130365,lo
130366,mejor
130367,es
130368,festejar
130369,cerca
130370,de
130371,la
130372,casilla
130373,no
130374,le
130375,hace
130376,que
130377,se
130378,termine
130379,a
130380,media
130381,noche
130382,pero
130383,que
130384,se
130385,acabe
130386,con
130387,el
130388,cómputo
130389,de
130390,todas
130391,las
130392,elecciones
130393,dijo
130394,sobre
130395,si
130396,de
130397,la
130398,roma
130399,al
130400,zócalo
130401,el
130402,primero
130403,de
130404,julio
130405,el
130406,candidato
130407,presidencial
130408,indicó
130409,que
130410,de
130411,la
130412,roma
130413,al
130414,zócalo
130415,y
130416,del
130417,zócalo
130418,al
130419,palacio
130420,a
130421,la
130422,pregunta
130423,de
130424,los
130425,reporteros
130426,sobre
130427,las
130428,denuncias
130429,presentadas
130430,por
130431,anaya
130432,en
130433,contra
130434,de
130435,calderón
130436,el
130437,candidato
130438,a
130439,la
130440,presidencia
130441,de
130442,méxico
130443,mencionó
130444,que
130445,se
130446,están
130447,peleando
130448,de
130449,mala
130450,manera
130451,y
130452,los
130453,llamó
130454,a
130455,que
130456,se
130457,serenen
130458,que
130459,actúen
130460,con
130461,urbanidad
130462,política
130463,porque
130464,son
130465,muchas
130466,las
130467,acusaciones
130468,de
130469,corrupción
130470,es
130471,mucho
130472,el
130473,encono
130474,yo
130475,les
130476,diría
130477,que
130478,ya
130479,no
130480,les
130481,funciona
130482,el
130483,querer
130484,utilizar
130485,eso
130486,como
130487,una
130488,estrategia
130489,para
130490,ganar
130491,votos
130492,la
130493,gente
130494,sabe
130495,muy
130496,bien
130497,porque
130498,el
130499,pueblo
130500,no
130501,es
130502,tonto
130503,tonto
130504,es
130505,el
130506,que
130507,piensa
130508,que
130509,el
130510,pueblo
130511,es
130512,tonto
130513,la
130514,gente
130515,sabe
130516,muy
130517,bien
130518,que
130519,son
130520,iguales
130521,el
130522,pri
130523,y
130524,el
130525,pan
130526,arriba
130527,es
130528,el
130529,prian
130530,expuso
130531,a
130532,la
130533,pregunta
130534,de
130535,los
130536,reporteros
130537,sobre
130538,que
130539,se
130540,le
130541,adeudan
130542,más
130543,de
130544,mil
130545,millones
130546,de
130547,pesos
130548,a
130549,más
130550,de
130551,medio
130552,millón
130553,de
130554,ex
130555,braceros
130556,ningún
130557,gobierno
130558,les
130559,ha
130560,hecho
130561,caso
130562,lópez
130563,obrador
130564,respondió
130565,que
130566,atenderá
130567,dicho
130568,caso
130569,se
130570,lo
130571,han
130572,planteado
130573,en
130574,todo
130575,el
130576,país
130577,se
130578,tiene
130579,que
130580,ver
130581,con
130582,cuidado
130583,indicó
130584,que
130585,se
130586,atenderá
130587,a
130588,los
130589,adultos
130590,mayores
130591,porque
130592,no
130593,es
130594,un
130595,asunto
130596,que
130597,pueda
130598,responder
130599,de
130600,bote
130601,pronto
130602,ya
130603,que
130604,se
130605,trata
130606,de
130607,un
130608,dinero
130609,que
130610,se
130611,robaron
130612,los
130613,funcionarios
130614,hay
130615,que
130616,ver
130617,qué
130618,se
130619,hizo
130620,con
130621,ese
130622,dinero
130623,y
130624,qué
130625,acuerdos
130626,se
130627,han
130628,tomado
130629,se
130630,revisará
130631,el
130632,tema
130633,en
130634,otro
130635,tema
130636,comentó
130637,que
130638,es
130639,suficiente
130640,el
130641,combate
130642,a
130643,la
130644,corrupción
130645,en
130646,méxico
130647,porque
130648,lo
130649,demás
130650,es
130651,accesorio
130652,lo
130653,que
130654,importa
130655,es
130656,el
130657,recto
130658,proceder
130659,del
130660,presidente
130661,en
130662,el
130663,país
130664,se
130665,tiene
130666,un
130667,sistema
130668,presidencial
130669,y
130670,entonces
130671,el
130672,presidente
130673,de
130674,méxico
130675,puede
130676,influir
130677,para
130678,mucho
130679,puso
130680,de
130681,ejemplo
130682,que
130683,si
130684,el
130685,presidente
130686,es
130687,corrupto
130688,pues
130689,ese
130690,ejemplo
130691,se
130692,extiende
130693,ese
130694,ese
130695,el
130696,ejemplo
130697,que
130698,permea
130699,no
130700,es
130701,un
130702,asunto
130703,nada
130704,más
130705,de
130706,leyes
130707,en
130708,méxico
130709,la
130710,corrupción
130711,se
130712,da
130713,de
130714,arriba
130715,para
130716,abajo
130717,no
130718,se
130719,da
130720,de
130721,abajo
130722,hacia
130723,arriba
130724,puntualizó
130725,que
130726,habrá
130727,otras
130728,acciones
130729,pero
130730,son
130731,complementos
130732,lo
130733,principal
130734,es
130735,que
130736,el
130737,presidente
130738,sea
130739,honesto
130740,sobre
130741,la
130742,supuesta
130743,grabación
130744,que
130745,se
130746,da
130747,a
130748,conocer
130749,de
130750,ricardo
130751,monreal
130752,manuel
130753,velasco
130754,y
130755,jesús
130756,ortega
130757,donde
130758,hablan
130759,de
130760,recursos
130761,para
130762,su
130763,campaña
130764,lópez
130765,obrador
130766,manifestó
130767,que
130768,es
130769,parte
130770,de
130771,la
130772,guerra
130773,sucia
130774,yo
130775,entiendo
130776,que
130777,están
130778,muy
130779,preocupados
130780,pero
130781,ya
130782,no
130783,les
130784,alcanza
130785,en
130786,los
130787,reyes
130788,estado
130789,de
130790,méxico
130791,el
130792,candidato
130793,de
130794,la
130795,coalición
130796,juntos
130797,haremos
130798,historia
130799,reiteró
130800,que
130801,celebra
130802,la
130803,decisión
130804,de
130805,donald
130806,trump
130807,de
130808,dar
130809,marcha
130810,atrás
130811,a
130812,esa
130813,practica
130814,inhumana
130815,racista
130816,de
130817,separar
130818,a
130819,los
130820,niños
130821,de
130822,sus
130823,padres
130824,para
130825,reportarlos
130826,que
130827,bien
130828,que
130829,rectificó
130830,y
130831,claro
130832,que
130833,fue
130834,por
130835,la
130836,denuncia
130837,pero
130838,esto
130839,es
130840,muy
130841,importante
130842,todo
130843,lo
130844,que
130845,resiste
130846,apoya
130847,nada
130848,añadió
130849,que
130850,se
130851,va
130852,a
130853,permitir
130854,sumisamente
130855,la
130856,prepotencia
130857,de
130858,ningún
130859,personaje
130860,por
130861,poderoso
130862,que
130863,sea
130864,si
130865,no
130866,tienen
130867,razón
130868,si
130869,no
130870,les
130871,asiste
130872,la
130873,justicia
130874,todos
130875,los
130876,hombres
130877,libres
130878,de
130879,méxico
130880,y
130881,del
130882,mundo
130883,deben
130884,de
130885,protestar
130886,ahí
130887,está
130888,el
130889,resultado
130890,hubo
130891,protesta
130892,y
130893,tuvo
130894,donald
130895,trump
130896,que
130897,rectificar
130898,así
130899,se
130900,debe
130901,actuar
130902,siempre
130903,ante
130904,la
130905,injusticia
130906,reconoció
130907,que
130908,fue
130909,una
130910,buena
130911,decisión
130912,política
130913,y
130914,que
130915,supo
130916,escuchar
130917,porque
130918,hay
130919,veces
130920,que
130921,se
130922,ciegan
130923,y
130924,ya
130925,no
130926,escuchan
130927,nada
130928,se
130929,sienten
130930,todos
130931,poderosos
130932,superiores
130933,a
130934,todos
130935,que
130936,bien
130937,que
130938,trump
130939,supo
130940,escuchar
130941,la
130942,protesta
130943,de
130944,los
130945,ciudadanos
130946,porque
130947,esa
130948,medida
130949,a
130950,todas
130951,luces
130952,era
130953,inhumana
130954,racista
130955,contraria
130956,a
130957,la
130958,justicia
130959,en
130960,otro
130961,tema
130962,lópez
130963,obrador
130964,denunció
130965,que
130966,se
130967,dio
130968,un
130969,albazo
130970,un
130971,madruguete
130972,porque
130973,firmaron
130974,un
130975,acuerdo
130976,para
130977,privatizar
130978,el
130979,agua
130980,pues
130981,ese
130982,acuerdo
130983,va
130984,para
130985,abajo
130986,el
130987,agua
130988,no
130989,se
130990,va
130991,a
130992,privatizar
130993,llegando
130994,llegando
130995,hará
130996,un
130997,acuerdo
130998,para
130999,derogar
131000,ese
131001,acuerdo
131002,que
131003,mañosamente
131004,acaban
131005,de
131006,aprobar
131007,el
131008,candidato
131009,a
131010,la
131011,presidencia
131012,de
131013,méxico
131014,detalló
131015,que
131016,ha
131017,hecho
131018,sus
131019,cierres
131020,el
131021,domingo
131022,en
131023,texcoco
131024,ecatepec
131025,tultitlán
131026,toluca
131027,el
131028,lunes
131029,tres
131030,actos
131031,mexicali
131032,hermosillo
131033,chihuahua
131034,ayer
131035,tres
131036,actos
131037,culiacán
131038,la
131039,paz
131040,y
131041,tepic
131042,y
131043,hoy
131044,estamos
131045,comenzando
131046,aquí
131047,en
131048,los
131049,reyes
131050,la
131051,paz
131052,vamos
131053,a
131054,coacalco
131055,y
131056,vamos
131057,a
131058,terminar
131059,en
131060,pachuca
131061,hidalgo
131062,mañana
131063,durango
131064,zacatecas
131065,aguascalientes
131066,pasado
131067,mañana
131068,vamos
131069,a
131070,ciudad
131071,victoria
131072,tamaulipas
131073,a
131074,saltillo
131075,coahuila
131076,y
131077,a
131078,monterrey
131079,nuevo
131080,león
131081,dio
131082,a
131083,conocer
131084,detalló
131085,que
131086,los
131087,cierres
131088,para
131089,el
131090,sábado
131091,serán
131092,en
131093,veracruz
131094,puebla
131095,y
131096,tlaxcala
131097,el
131098,domingo
131099,en
131100,san
131101,luis
131102,potosí
131103,querétaro
131104,león
131105,guanajuato
131106,y
131107,guadalajara
131108,jalisco
131109,el
131110,lunes
131111,en
131112,morelia
131113,michoacán
131114,acapulco
131115,guerrero
131116,el
131117,martes
131118,cancún
131119,mérida
131120,campeche
131121,el
131122,miércoles
131123,el
131124,último
131125,día
131126,de
131127,campaña
131128,tuxtla
131129,gutiérrez
131130,villahermosa
131131,y
131132,el
131133,estado
131134,azteca
131135,en
131136,la
131137,ciudad
131138,de
131139,méxico
131140,invitó
131141,a
131142,los
131143,mexiquenses
131144,porque
131145,el
131146,miércoles
131147,próximo
131148,de
131149,de
131150,la
131151,tarde
131152,a
131153,de
131154,la
131155,noche
131156,habrá
131157,un
131158,festival
131159,en
131160,el
131161,estadio
131162,azteca
131163,habrá
131164,música
131165,empezará
131166,a
131167,celebrar
131168,por
131169,anticipado
131170,el
131171,triunfo
131172,del
131173,día
131174,primero
131175,de
131176,julio
131177,porque
131178,sin
131179,presumir
131180,sin
131181,echar
131182,las
131183,campanas
131184,al
131185,vuelo
131186,la
131187,verdad
131188,es
131189,que
131190,está
131191,arriba
131192,con
131193,bastante
131194,ventaja
131195,porque
131196,es
131197,del
131198,al
131199,por
131200,ciento
131201,al
131202,segundo
131203,lugar
131204,este
131205,arroz
131206,ya
131207,se
131208,coció
131209,manifestó
131210,que
131211,dedicará
131212,su
131213,triunfo
131214,en
131215,las
131216,elecciones
131217,del
131218,primero
131219,de
131220,julio
131221,a
131222,los
131223,pobres
131224,de
131225,méxico
131226,como
131227,decía
131228,josé
131229,martí
131230,con
131231,los
131232,pobres
131233,de
131234,la
131235,tierra
131236,quiero
131237,yo
131238,mi
131239,suerte
131240,echar
131241,el
131242,arroyo
131243,de
131244,la
131245,sierra
131246,me
131247,complace
131248,más
131249,que
131250,el
131251,mar
131252,y
131253,señaló
131254,que
131255,se
131256,atenderá
131257,a
131258,todos
131259,se
131260,escuchará
131261,a
131262,todos
131263,se
131264,respetará
131265,a
131266,todos
131267,pero
131268,se
131269,le
131270,dará
131271,preferencias
131272,a
131273,los
131274,humildes
131275,por
131276,el
131277,bien
131278,de
131279,todos
131280,primero
131281,los
131282,pobres
131283,dijo
131284,que
131285,el
131286,objetivo
131287,principal
131288,será
131289,sacar
131290,de
131291,la
131292,pobreza
131293,al
131294,pueblo
131295,de
131296,méxico
131297,se
131298,logrará
131299,porque
131300,habrá
131301,un
131302,gobierno
131303,honesto
131304,se
131305,terminará
131306,con
131307,la
131308,corrupción
131309,que
131310,es
131311,la
131312,causa
131313,principal
131314,de
131315,la
131316,desigualdad
131317,económica
131318,y
131319,social
131320,comentó
131321,que
131322,mandará
131323,pocas
131324,reformas
131325,al
131326,congreso
131327,y
131328,anunció
131329,que
131330,una
131331,de
131332,ellas
131333,es
131334,que
131335,será
131336,delito
131337,grave
131338,la
131339,corrupción
131340,quien
131341,cometa
131342,actos
131343,de
131344,corrupción
131345,irá
131346,a
131347,la
131348,cárcel
131349,sin
131350,derecho
131351,a
131352,fianza
131353,no
131354,habrá
131355,amiguismo
131356,ni
131357,influyentismo
131358,ninguna
131359,de
131360,esas
131361,lacras
131362,de
131363,la
131364,política
131365,indicó
131366,que
131367,se
131368,crearán
131369,empleos
131370,en
131371,el
131372,campo
131373,y
131374,en
131375,la
131376,ciudad
131377,que
131378,en
131379,los
131380,municipios
131381,conurbados
131382,pobres
131383,del
131384,estado
131385,de
131386,méxico
131387,se
131388,pueda
131389,instalar
131390,fabricas
131391,para
131392,producir
131393,la
131394,ropa
131395,y
131396,calzado
131397,producir
131398,lo
131399,que
131400,se
131401,consume
131402,en
131403,méxico
131404,sostuvo
131405,que
131406,se
131407,resolverá
131408,el
131409,problema
131410,del
131411,aeropuerto
131412,de
131413,la
131414,ciudad
131415,de
131416,méxico
131417,pero
131418,con
131419,altos
131420,costos
131421,como
131422,lo
131423,quieren
131424,hacer
131425,en
131426,el
131427,lago
131428,de
131429,texcoco
131430,porque
131431,se
131432,puede
131433,construir
131434,dos
131435,pistas
131436,nuevas
131437,en
131438,el
131439,aeropuerto
131440,militar
131441,de
131442,santa
131443,lucía
131444,y
131445,mantener
131446,el
131447,actual
131448,aeropuerto
131449,dejó
131450,que
131451,se
131452,puede
131453,resolver
131454,el
131455,problema
131456,el
131457,aeropuerto
131458,con
131459,solo
131460,el
131461,por
131462,ciento
131463,de
131464,los
131465,mil
131466,millones
131467,de
131468,pesos
131469,que
131470,piensa
131471,gastar
131472,si
131473,se
131474,construye
131475,el
131476,aeropuerto
131477,en
131478,texcoco
131479,por
131480,la
131481,tarde
131482,andrés
131483,manuel
131484,lópez
131485,obrador
131486,estuvo
131487,en
131488,pachuca
131489,hidalgo
131490,para
131491,mañana
131492,estará
131493,en
131494,durango
131495,zacatecas
131496,y
131497,aguascalientes
131498,boletín
131499,campaña
131500,______________________________________________
131501,___________________________________________________
131502,durango
131503,durango
131504,de
131505,junio
131506,de
131507,andrés
131508,manuel
131509,lópez
131510,obrador
131511,expresó
131512,que
131513,es
131514,falsa
131515,la
131516,nota
131517,principal
131518,del
131519,periódico
131520,reforma
131521,del
131522,día
131523,de
131524,hoy
131525,sobre
131526,un
131527,pago
131528,de
131529,millones
131530,de
131531,pesos
131532,por
131533,impresión
131534,de
131535,mil
131536,ejemplares
131537,del
131538,periódico
131539,regeneración
131540,ojalá
131541,mañana
131542,lo
131543,reconozcan
131544,en
131545,el
131546,mismo
131547,espacio
131548,y
131549,con
131550,igual
131551,número
131552,de
131553,palabras
131554,consideró
131555,en
131556,su
131557,cuenta
131558,de
131559,facebook
131560,el
131561,candidato
131562,por
131563,la
131564,coalición
131565,juntos
131566,haremos
131567,historia
131568,a
131569,la
131570,presidencia
131571,de
131572,méxico
131573,indicó
131574,que
131575,le
131576,enviará
131577,la
131578,copia
131579,de
131580,la
131581,factura
131582,al
131583,periódico
131584,y
131585,del
131586,cheque
131587,al
131588,periódico
131589,de
131590,circulación
131591,nacional
131592,que
131593,no
131594,es
131595,de
131596,millones
131597,sino
131598,de
131599,mil
131600,pesos
131601,la
131602,factura
131603,que
131604,les
131605,filtró
131606,hacienda
131607,es
131608,apócrifa
131609,un
131610,periódico
131611,verdaderamente
131612,independiente
131613,aunque
131614,sea
131615,conservador
131616,está
131617,obligado
131618,a
131619,decir
131620,la
131621,verdad
131622,señaló
131623,indicó
131624,que
131625,entiende
131626,que
131627,están
131628,enojados
131629,de
131630,mal
131631,humor
131632,corajudos
131633,porque
131634,su
131635,candidato
131636,anaya
131637,no
131638,levantó
131639,y
131640,reitero
131641,que
131642,el
131643,uso
131644,de
131645,la
131646,réplica
131647,no
131648,implica
131649,autoritarismo
131650,ni
131651,intolerancia
131652,sino
131653,libre
131654,debate
131655,y
131656,democracia
131657,mencionó
131658,que
131659,cerró
131660,campaña
131661,en
131662,durango
131663,y
131664,va
131665,en
131666,camino
131667,a
131668,zacatecas
131669,vamos
131670,en
131671,camino
131672,a
131673,zacatecas
131674,previamente
131675,en
131676,entrevista
131677,lópez
131678,obrador
131679,comentó
131680,que
131681,pediría
131682,un
131683,informe
131684,a
131685,los
131686,dirigentes
131687,de
131688,morena
131689,en
131690,tabasco
131691,y
131692,a
131693,los
131694,encargados
131695,de
131696,finanzas
131697,sobre
131698,supuesto
131699,un
131700,pago
131701,para
131702,la
131703,impresión
131704,de
131705,ejemplares
131706,del
131707,periódico
131708,regeneración
131709,manifestó
131710,que
131711,se
131712,le
131713,hacía
131714,una
131715,exageración
131716,y
131717,adelantó
131718,que
131719,si
131720,no
131721,es
131722,cierto
131723,de
131724,manera
131725,muy
131726,respetuosa
131727,le
131728,pedirá
131729,al
131730,periódico
131731,reforma
131732,que
131733,en
131734,el
131735,mismo
131736,espacio
131737,es
131738,decir
131739,en
131740,columnas
131741,como
131742,dieron
131743,a
131744,conocer
131745,la
131746,información
131747,rectifiquen
131748,y
131749,ofrezcan
131750,una
131751,disculpa
131752,el
131753,candidato
131754,de
131755,la
131756,coalición
131757,juntos
131758,haremos
131759,historia
131760,por
131761,la
131762,presidencia
131763,de
131764,méxico
131765,expuso
131766,que
131767,voy
131768,a
131769,pedir
131770,ahora
131771,la
131772,investigación
131773,al
131774,interior
131775,de
131776,morena
131777,y
131778,si
131779,no
131780,es
131781,cierto
131782,le
131783,voy
131784,a
131785,pedir
131786,respetuosamente
131787,al
131788,periódico
131789,reforma
131790,que
131791,ofrezca
131792,una
131793,disculpa
131794,a
131795,la
131796,pregunta
131797,de
131798,los
131799,reporteros
131800,sobre
131801,en
131802,el
131803,tema
131804,de
131805,gastos
131806,de
131807,campaña
131808,cómo
131809,van
131810,el
131811,candidato
131812,a
131813,la
131814,presidencia
131815,de
131816,méxico
131817,dijo
131818,que
131819,va
131820,bien
131821,nosotros
131822,no
131823,malversamos
131824,fondos
131825,nosotros
131826,tenemos
131827,como
131828,norma
131829,de
131830,conducta
131831,a
131832,honestidad
131833,por
131834,eso
131835,me
131836,llamó
131837,mucho
131838,la
131839,atención
131840,lo
131841,del
131842,reforma
131843,de
131844,hoy
131845,lo
131846,vamos
131847,a
131848,aclarar
131849,sobre
131850,cuál
131851,es
131852,el
131853,proceso
131854,para
131855,imprimir
131856,el
131857,periódico
131858,regeneración
131859,lópez
131860,obrador
131861,detalló
131862,que
131863,es
131864,un
131865,proceso
131866,que
131867,se
131868,lleva
131869,a
131870,cabo
131871,con
131872,imprentas
131873,que
131874,hacen
131875,ese
131876,trabajo
131877,y
131878,se
131879,les
131880,paga
131881,pero
131882,que
131883,sean
131884,millones
131885,de
131886,pesos
131887,para
131888,tabasco
131889,nada
131890,más
131891,y
131892,no
131893,recordó
131894,que
131895,se
131896,haya
131897,eso
131898,echo
131899,porque
131900,no
131901,hay
131902,dinero
131903,para
131904,eso
131905,no
131906,alcanza
131907,por
131908,eso
131909,me
131910,llama
131911,la
131912,atención
131913,de
131914,todas
131915,maneras
131916,estoy
131917,pidiendo
131918,que
131919,se
131920,investigue
131921,y
131922,si
131923,se
131924,demuestra
131925,de
131926,que
131927,no
131928,es
131929,cierto
131930,pues
131931,el
131932,periódico
131933,reforma
131934,yo
131935,estoy
131936,seguro
131937,que
131938,se
131939,van
131940,a
131941,reconocer
131942,que
131943,se
131944,equivocaron
131945,dijo
131946,comentó
131947,que
131948,los
131949,ataques
131950,que
131951,se
131952,están
131953,enfilando
131954,hacia
131955,él
131956,tienen
131957,que
131958,ver
131959,con
131960,el
131961,nerviosismo
131962,la
131963,desesperación
